tree,tree_id,forest,elev,plot,site,rep,plot_id,species,azm,dbh_in,live,year_dead,year_fall,wpb,dbh,height,dist,forest_code,elev_code
sier_4k_1_4_2184,2184,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,CADE,146,4.5,1,NA,NA,NA,11.43,5.7912,5.54736,sier,4k
sier_4k_1_4_2185,2185,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,CADE,146,3.3,1,NA,NA,NA,8.382,4.572,5.4864,sier,4k
sier_4k_1_4_2186,2186,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,PIPO,212,14.6,0,2015,2018,1,37.083999999999996,20.726399999999998,9.784080000000001,sier,4k
sier_4k_1_4_2187,2187,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,PIPO,215,6.5,0,2015,2018,1,16.51,11.5824,9.479280000000001,sier,4k
sier_4k_1_4_2188,2188,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,PIPO,231,9,0,2015,2018,1,22.86,10.9728,10.241280000000001,sier,4k
sier_4k_1_4_2189,2189,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,PIPO,259,11.1,0,2015,2018,1,28.194,17.3736,11.155680000000002,sier,4k
sier_4k_1_4_2190,2190,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,PIPO,283,26.9,0,2015,2018,1,68.326,31.0896,9.144,sier,4k
sier_4k_1_4_2191,2191,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,CADE,289,3.7,1,NA,NA,NA,9.398000000000001,5.1815999999999995,11.21664,sier,4k
sier_4k_1_4_2192,2192,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,CADE,316,3.2,1,NA,NA,NA,8.128,4.572,9.631680000000001,sier,4k
sier_4k_1_4_2193,2193,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,CADE,337,2.5,1,NA,NA,NA,6.35,3.3528000000000002,6.827519999999998,sier,4k
sier_4k_1_4_2194,2194,sierra,4000,sier_4k_1_4,sier_4k_1,1,4,PIPO,354,17.9,0,2015,NA,1,45.465999999999994,26.5176,10.94232,sier,4k
sier_4k_1_5_2195,2195,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,PIPO,10,23.6,0,2015,2018,0,59.944,27.432,10.698480000000002,sier,4k
sier_4k_1_5_2196,2196,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,PIPO,74,20.2,1,NA,NA,NA,51.308,22.86,9.936480000000001,sier,4k
sier_4k_1_5_2197,2197,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,PIPO,120,21.8,0,2015,NA,1,55.372,22.2504,10.91184,sier,4k
sier_4k_1_5_2198,2198,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,CADE,144,4.2,1,NA,NA,NA,10.668000000000001,5.1815999999999995,4.1148,sier,4k
sier_4k_1_5_2199,2199,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,CADE,175,6.5,1,NA,NA,NA,16.51,6.4008,11.09472,sier,4k
sier_4k_1_5_2200,2200,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,PIPO,181,20.6,0,2015,NA,1,52.324000000000005,23.7744,6.096,sier,4k
sier_4k_1_5_2201,2201,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,PIPO,216,23.6,0,2015,NA,1,59.944,24.384,10.30224,sier,4k
sier_4k_1_5_2202,2202,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,CADE,249,20.2,1,NA,NA,NA,51.308,20.726399999999998,8.65632,sier,4k
sier_4k_1_5_2203,2203,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,CADE,270,3.7,1,NA,NA,NA,9.398000000000001,4.572,4.38912,sier,4k
sier_4k_1_5_2204,2204,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,CADE,271,14.7,0,2016,NA,0,37.338,15.5448,8.86968,sier,4k
sier_4k_1_5_2205,2205,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,CADE,302,3.1,1,NA,NA,NA,7.8740000000000006,4.2672,1.9812,sier,4k
sier_4k_1_5_2206,2206,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,CADE,304,3.2,1,NA,NA,NA,8.128,3.6576,7.437119999999998,sier,4k
sier_4k_1_5_2207,2207,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,PIPO,313,19.9,0,2015,2018,0,50.546,32.004,9.23544,sier,4k
sier_4k_1_5_2208,2208,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,CADE,319,3.1,1,NA,NA,NA,7.8740000000000006,4.2672,9.50976,sier,4k
sier_4k_1_5_2209,2209,sierra,4000,sier_4k_1_5,sier_4k_1,1,5,CADE,337,2.9,1,NA,NA,NA,7.366,4.2672,7.4676,sier,4k
sier_4k_2_1_2082,2082,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,1,17,0,2015,NA,1,43.18,29.8704,5.852159999999999,sier,4k
sier_4k_2_1_2083,2083,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,92,24.1,0,2015,NA,1,61.214000000000006,36.8808,11.308080000000002,sier,4k
sier_4k_2_1_2084,2084,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,95,17.4,0,2015,NA,0,44.196,28.0416,8.77824,sier,4k
sier_4k_2_1_2085,2085,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,96,13.9,0,2015,NA,1,35.306000000000004,25.6032,4.2672,sier,4k
sier_4k_2_1_2086,2086,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PILA,96,13.6,0,2014,NA,0,34.544,28.956,1.6764000000000001,sier,4k
sier_4k_2_1_2087,2087,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,97,11.6,0,2015,NA,0,29.464,19.812,2.1031200000000005,sier,4k
sier_4k_2_1_2088,2088,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,98,11.7,0,2015,2018,0,29.718,26.5176,6.096,sier,4k
sier_4k_2_1_2089,2089,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,115,19.6,0,2015,NA,1,49.784000000000006,33.8328,6.52272,sier,4k
sier_4k_2_1_2090,2090,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,QUKE,193,30.4,1,NA,NA,NA,77.216,19.2024,5.4864,sier,4k
sier_4k_2_1_2091,2091,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,CADE,209,3.8,1,NA,NA,NA,9.652,5.7912,7.071359999999999,sier,4k
sier_4k_2_1_2092,2092,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,ABCO,212,19.7,0,2016,NA,0,50.038,30.1752,11.1252,sier,4k
sier_4k_2_1_2093,2093,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,CADE,249,4.5,1,NA,NA,NA,11.43,3.3528000000000002,6.2484,sier,4k
sier_4k_2_1_2094,2094,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,285,17.5,0,2015,NA,1,44.45,28.956,4.815840000000001,sier,4k
sier_4k_2_1_2095,2095,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,337,16.5,0,2015,NA,1,41.910000000000004,30.1752,2.6822400000000006,sier,4k
sier_4k_2_1_2096,2096,sierra,4000,sier_4k_2_1,sier_4k_2,2,1,PIPO,345,15.5,0,2014,2018,0,39.37,28.3464,4.023359999999999,sier,4k
sier_4k_2_2_2097,2097,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,2,5.2,0,2016,NA,0,13.208,8.8392,9.66216,sier,4k
sier_4k_2_2_2098,2098,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,11,3.8,1,NA,NA,NA,9.652,3.9624,6.614159999999999,sier,4k
sier_4k_2_2_2099,2099,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,12,5.1,0,2017,NA,0,12.953999999999999,6.4008,5.69976,sier,4k
sier_4k_2_2_2100,2100,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,17,3.1,1,NA,NA,NA,7.8740000000000006,3.3528000000000002,9.814560000000002,sier,4k
sier_4k_2_2_2101,2101,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,35,2.5,0,2014,NA,0,6.35,2.7432,6.918959999999999,sier,4k
sier_4k_2_2_2102,2102,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,PIPO,36,21.1,0,2015,NA,1,53.594,28.956,5.516880000000001,sier,4k
sier_4k_2_2_2103,2103,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,ABCO,48,8.8,1,NA,NA,NA,22.352000000000004,15.5448,9.144,sier,4k
sier_4k_2_2_2104,2104,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,51,3.1,0,2016,NA,0,7.8740000000000006,3.9624,6.614159999999999,sier,4k
sier_4k_2_2_2105,2105,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,54,4.4,1,NA,NA,NA,11.176000000000002,4.8768,5.0292,sier,4k
sier_4k_2_2_2106,2106,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,PIPO,56,23.5,0,2015,NA,1,59.69,35.6616,8.13816,sier,4k
sier_4k_2_2_2107,2107,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,60,3.4,0,2016,NA,0,8.636,3.9624,2.9260799999999993,sier,4k
sier_4k_2_2_2108,2108,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,61,5.7,1,NA,NA,NA,14.478000000000002,6.7056000000000004,7.284719999999998,sier,4k
sier_4k_2_2_2109,2109,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,82,4.8,1,NA,NA,NA,12.192,4.8768,7.62,sier,4k
sier_4k_2_2_2110,2110,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,ABCO,104,11.6,0,2016,NA,0,29.464,19.812,4.206240000000001,sier,4k
sier_4k_2_2_2111,2111,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,PIPO,115,31.6,0,2014,NA,1,80.26400000000001,40.2336,5.9436,sier,4k
sier_4k_2_2_2112,2112,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,126,4.3,1,NA,NA,NA,10.921999999999999,6.096,2.37744,sier,4k
sier_4k_2_2_2113,2113,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,QUCH,159,8,1,NA,NA,NA,20.32,11.5824,4.7244,sier,4k
sier_4k_2_2_2114,2114,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,PIPO,173,29.3,0,2015,NA,1,74.422,29.5656,4.08432,sier,4k
sier_4k_2_2_2115,2115,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,PIPO,184,2.6,0,2016,NA,0,6.604,3.9624,5.273040000000001,sier,4k
sier_4k_2_2_2116,2116,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,PIPO,197,3.1,1,NA,NA,NA,7.8740000000000006,3.048,10.668,sier,4k
sier_4k_2_2_2117,2117,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,209,3.4,1,NA,NA,NA,8.636,3.3528000000000002,9.50976,sier,4k
sier_4k_2_2_2118,2118,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,218,4.5,1,NA,NA,NA,11.43,4.572,9.631680000000001,sier,4k
sier_4k_2_2_2119,2119,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,232,9.8,0,2016,NA,0,24.892000000000003,12.192,7.37616,sier,4k
sier_4k_2_2_2120,2120,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,237,4,1,2017,NA,0,10.16,5.1815999999999995,1.7678399999999999,sier,4k
sier_4k_2_2_2121,2121,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,251,2.9,0,2014,NA,0,7.366,2.4384,2.7127200000000005,sier,4k
sier_4k_2_2_2122,2122,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,254,5.6,0,2014,NA,0,14.223999999999998,7.9248,8.59536,sier,4k
sier_4k_2_2_2123,2123,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,258,16.8,0,2016,NA,0,42.672000000000004,22.2504,6.1874400000000005,sier,4k
sier_4k_2_2_2124,2124,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,260,3.8,0,2014,NA,0,9.652,4.8768,10.424160000000002,sier,4k
sier_4k_2_2_2125,2125,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,262,6.2,0,2016,NA,0,15.748000000000001,10.0584,9.66216,sier,4k
sier_4k_2_2_2126,2126,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,262,3.7,0,2014,NA,0,9.398000000000001,6.7056000000000004,9.66216,sier,4k
sier_4k_2_2_2127,2127,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,294,9.2,0,2016,NA,0,23.368,13.1064,10.18032,sier,4k
sier_4k_2_2_2128,2128,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,297,6.3,0,2014,NA,0,16.002,8.5344,3.7490400000000004,sier,4k
sier_4k_2_2_2129,2129,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,313,8.7,1,NA,NA,NA,22.098,11.8872,7.559040000000001,sier,4k
sier_4k_2_2_2130,2130,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,313,15.2,1,NA,NA,NA,38.608,18.5928,5.60832,sier,4k
sier_4k_2_2_2131,2131,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,323,7.5,0,2014,NA,0,19.05,12.4968,9.50976,sier,4k
sier_4k_2_2_2132,2132,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,343,3.9,0,2014,NA,0,9.906,4.8768,11.186160000000003,sier,4k
sier_4k_2_2_2133,2133,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,350,3.5,0,2015,NA,0,8.89,4.2672,10.0584,sier,4k
sier_4k_2_2_2134,2134,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,PIPO,350,21.4,0,2015,NA,1,54.355999999999995,30.7848,7.1628,sier,4k
sier_4k_2_2_2135,2135,sierra,4000,sier_4k_2_2,sier_4k_2,2,2,CADE,357,5.2,0,2015,NA,0,13.208,7.3152,11.2776,sier,4k
sier_4k_2_3_2336,2336,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,11,8,0,2015,2018,1,20.32,11.5824,10.91184,sier,4k
sier_4k_2_3_2337,2337,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,12,3,1,NA,NA,NA,7.62,3.3528000000000002,10.14984,sier,4k
sier_4k_2_3_2338,2338,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,26,4.4,1,NA,NA,NA,11.176000000000002,4.2672,7.2237599999999995,sier,4k
sier_4k_2_3_2339,2339,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,29,14.8,0,2015,NA,1,37.592000000000006,22.86,8.9916,sier,4k
sier_4k_2_3_2340,2340,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,45,4.8,1,NA,NA,NA,12.192,9.144,11.33856,sier,4k
sier_4k_2_3_2341,2341,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,51,8.3,1,NA,NA,NA,21.082,9.4488,6.3703199999999995,sier,4k
sier_4k_2_3_2342,2342,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,54,3.9,1,NA,NA,NA,9.906,3.6576,7.2237599999999995,sier,4k
sier_4k_2_3_2343,2343,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,ABCO,55,7.3,1,NA,NA,NA,18.541999999999998,10.0584,10.271760000000002,sier,4k
sier_4k_2_3_2344,2344,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,70,2.8,1,NA,NA,NA,7.111999999999999,2.7432,7.985759999999999,sier,4k
sier_4k_2_3_2345,2345,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,71,17.4,0,2015,NA,1,44.196,24.384,10.91184,sier,4k
sier_4k_2_3_2346,2346,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PILA,74,11.7,0,2015,NA,0,29.718,18.5928,6.949440000000001,sier,4k
sier_4k_2_3_2347,2347,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,88,3.9,1,NA,NA,NA,9.906,3.6576,4.1148,sier,4k
sier_4k_2_3_2348,2348,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,89,10.7,0,2015,NA,1,27.177999999999997,21.6408,9.69264,sier,4k
sier_4k_2_3_2349,2349,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,94,5.3,1,NA,NA,NA,13.462,6.096,9.966960000000002,sier,4k
sier_4k_2_3_2350,2350,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,97,5.2,1,2017,NA,0,13.208,7.3152,8.260080000000002,sier,4k
sier_4k_2_3_2351,2351,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,97,20.5,0,2015,NA,1,52.07,24.9936,7.498080000000001,sier,4k
sier_4k_2_3_2352,2352,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,99,5,1,NA,NA,NA,12.7,5.4864,6.461759999999999,sier,4k
sier_4k_2_3_2353,2353,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,100,4.8,1,NA,NA,NA,12.192,6.7056000000000004,7.254240000000001,sier,4k
sier_4k_2_3_2354,2354,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PILA,134,13.4,0,2015,NA,0,34.036,18.8976,8.59536,sier,4k
sier_4k_2_3_2355,2355,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,134,3,1,NA,NA,NA,7.62,3.3528000000000002,8.8392,sier,4k
sier_4k_2_3_2356,2356,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,145,22.4,0,2015,NA,1,56.895999999999994,20.4216,4.84632,sier,4k
sier_4k_2_3_2357,2357,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,190,7,0,2017,NA,0,17.78,7.3152,9.99744,sier,4k
sier_4k_2_3_2358,2358,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,192,6.6,1,NA,NA,NA,16.764,7.9248,9.57072,sier,4k
sier_4k_2_3_2359,2359,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,192,4.1,1,NA,NA,NA,10.414,3.9624,9.72312,sier,4k
sier_4k_2_3_2360,2360,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PILA,195,3.2,1,NA,NA,NA,8.128,4.8768,8.260080000000002,sier,4k
sier_4k_2_3_2361,2361,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,204,16.1,0,2015,NA,1,40.894000000000005,18.288,9.906,sier,4k
sier_4k_2_3_2362,2362,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,229,16.9,0,2015,NA,1,42.925999999999995,26.2128,4.358640000000001,sier,4k
sier_4k_2_3_2363,2363,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,242,16.3,0,2015,NA,1,41.402,14.9352,9.966960000000002,sier,4k
sier_4k_2_3_2364,2364,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,257,3.2,1,NA,NA,NA,8.128,2.7432,10.393680000000002,sier,4k
sier_4k_2_3_2365,2365,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,258,4.2,1,NA,NA,NA,10.668000000000001,5.4864,10.698480000000002,sier,4k
sier_4k_2_3_2367,2367,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,264,3.3,1,NA,NA,NA,8.382,3.9624,8.90016,sier,4k
sier_4k_2_3_2368,2368,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,279,4.8,0,2016,NA,0,12.192,5.7912,6.644640000000001,sier,4k
sier_4k_2_3_2369,2369,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,284,2.5,0,2015,NA,0,6.35,3.3528000000000002,10.271760000000002,sier,4k
sier_4k_2_3_2370,2370,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,287,4.2,0,2017,NA,0,10.668000000000001,4.8768,10.881360000000003,sier,4k
sier_4k_2_3_2371,2371,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,287,2.6,0,2015,NA,0,6.604,2.7432,8.59536,sier,4k
sier_4k_2_3_2372,2372,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,294,5.5,1,NA,NA,NA,13.97,6.7056000000000004,8.32104,sier,4k
sier_4k_2_3_2373,2373,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,294,8.4,0,2015,NA,1,21.336000000000002,12.4968,10.18032,sier,4k
sier_4k_2_3_2374,2374,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,294,3.1,1,NA,NA,NA,7.8740000000000006,4.8768,6.461759999999999,sier,4k
sier_4k_2_3_2375,2375,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,296,5,1,NA,NA,NA,12.7,4.8768,9.99744,sier,4k
sier_4k_2_3_2376,2376,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,306,3,0,2016,NA,0,7.62,3.9624,10.850880000000002,sier,4k
sier_4k_2_3_2377,2377,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,308,2.7,1,NA,NA,NA,6.8580000000000005,3.6576,4.29768,sier,4k
sier_4k_2_3_2378,2378,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,308,3,1,NA,NA,NA,7.62,3.9624,5.059680000000001,sier,4k
sier_4k_2_3_2379,2379,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,309,4.7,1,NA,NA,NA,11.938,8.2296,10.8204,sier,4k
sier_4k_2_3_2380,2380,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,314,16.3,0,2014,NA,1,41.402,22.86,2.77368,sier,4k
sier_4k_2_3_2381,2381,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,315,6.8,1,NA,NA,NA,17.272,13.716,8.62584,sier,4k
sier_4k_2_3_2382,2382,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,324,2.9,1,NA,NA,NA,7.366,3.3528000000000002,8.260080000000002,sier,4k
sier_4k_2_3_2383,2383,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,326,6.9,1,NA,NA,NA,17.526,6.7056000000000004,6.1874400000000005,sier,4k
sier_4k_2_3_2384,2384,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,331,3.4,0,2016,NA,0,8.636,4.2672,10.5156,sier,4k
sier_4k_2_3_2385,2385,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,335,2.9,0,2015,NA,0,7.366,3.3528000000000002,9.814560000000002,sier,4k
sier_4k_2_3_2386,2386,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,336,2.5,0,2015,NA,0,6.35,2.7432,11.308080000000002,sier,4k
sier_4k_2_3_2387,2387,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,CADE,346,3.4,1,NA,NA,NA,8.636,3.9624,9.966960000000002,sier,4k
sier_4k_2_3_2388,2388,sierra,4000,sier_4k_2_3,sier_4k_2,2,3,PIPO,351,9.9,0,2015,NA,1,25.146,14.9352,11.2776,sier,4k
sier_4k_2_4_2390,2390,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,26,22.9,0,2015,NA,1,58.166,35.9664,9.784080000000001,sier,4k
sier_4k_2_4_2391,2391,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,38,18.8,0,2015,NA,1,47.752,22.2504,5.7912,sier,4k
sier_4k_2_4_2392,2392,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,74,18.3,0,2015,2018,1,46.482,32.6136,4.053840000000001,sier,4k
sier_4k_2_4_2393,2393,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PILA,180,4,0,2015,2017,0,10.16,5.7912,7.3152,sier,4k
sier_4k_2_4_2394,2394,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,QUCH,183,3.6,1,NA,NA,NA,9.144,4.8768,6.736080000000002,sier,4k
sier_4k_2_4_2395,2395,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PILA,194,4.2,1,NA,NA,NA,10.668000000000001,5.7912,8.2296,sier,4k
sier_4k_2_4_2396,2396,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,ABCO,199,16.5,1,NA,NA,NA,41.910000000000004,18.8976,11.308080000000002,sier,4k
sier_4k_2_4_2397,2397,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,206,3.7,0,2016,NA,0,9.398000000000001,3.9624,9.05256,sier,4k
sier_4k_2_4_2398,2398,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,209,7.6,1,NA,NA,NA,19.304,12.192,3.9624,sier,4k
sier_4k_2_4_2399,2399,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,214,3.5,1,NA,NA,NA,8.89,4.572,10.45464,sier,4k
sier_4k_2_4_2400,2400,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,ABCO,215,6.3,1,NA,NA,NA,16.002,8.2296,8.29056,sier,4k
sier_4k_2_4_2401,2401,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,230,12.8,0,2015,NA,1,32.512,21.336,4.54152,sier,4k
sier_4k_2_4_2402,2402,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,245,14.8,1,NA,NA,NA,37.592000000000006,19.2024,11.155680000000002,sier,4k
sier_4k_2_4_2403,2403,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,259,5.1,0,2017,NA,0,12.953999999999999,7.0104,6.918959999999999,sier,4k
sier_4k_2_4_2404,2404,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,266,9.2,1,NA,NA,NA,23.368,19.2024,9.99744,sier,4k
sier_4k_2_4_2405,2405,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,278,4.4,1,NA,NA,NA,11.176000000000002,6.7056000000000004,11.308080000000002,sier,4k
sier_4k_2_4_2406,2406,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PILA,278,4.8,1,NA,NA,NA,12.192,9.144,6.492240000000001,sier,4k
sier_4k_2_4_2407,2407,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,283,7.1,1,NA,NA,NA,18.034,16.764,6.06552,sier,4k
sier_4k_2_4_2408,2408,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,QUKE,283,28.5,1,NA,NA,NA,72.39,20.726399999999998,8.93064,sier,4k
sier_4k_2_4_2409,2409,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,285,9.8,1,NA,NA,NA,24.892000000000003,15.24,10.5156,sier,4k
sier_4k_2_4_2410,2410,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,286,3.4,0,2016,NA,0,8.636,4.8768,9.479280000000001,sier,4k
sier_4k_2_4_2411,2411,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,288,6.2,0,2017,NA,0,15.748000000000001,11.5824,10.8204,sier,4k
sier_4k_2_4_2412,2412,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,QUKE,290,13.8,1,NA,NA,NA,35.052,8.2296,8.74776,sier,4k
sier_4k_2_4_2413,2413,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,292,8.6,1,NA,NA,NA,21.843999999999998,12.8016,6.979919999999998,sier,4k
